gene_id	transcript_abund
KPN_00130	0.15177709152391264
KPN_00131	0.07776398138822266
KPN_00132	0.03263191875295298
KPN_00133	0.288705551671874
KPN_00134	0.0919817736935372
KPN_00135	0.04461624319338317
KPN_00136	0.037723602033295806
KPN_00137	0.04840524607155725
KPN_00138	0.03929452182591187
KPN_00139	0.43515172787320394
KPN_00140	0.19879907179362055
KPN_00141	0.09927659274789648
KPN_00142	0.01890073592700337
KPN_00143	0.05694546679916018
KPN_00144	0.026017819763462017
KPN_00145	0.37255320557870414
KPN_00146	0.08063321586710766
KPN_00147	0.019875897129941103
KPN_00148	0.03605369138339059
KPN_00149	0.0036643859034507517
KPN_00150	0.0010716221645359811
KPN_00151	0.001281095632912356
KPN_00152	0.0017133389548569414
KPN_00153	0.0034496348713731638
KPN_00154	0.001368379071638253
KPN_00155	0.00048603628227588216
KPN_00156	0.0018961066593437032
KPN_00157	0.0010223521799596143
KPN_00158	0.00270860219530041
KPN_00159	0.0024409171525541793
KPN_00160	0.005001446302872338
KPN_00161	0.005426681883803488
KPN_00162	0.016171752664815717
KPN_00163	0.012792099355686029
KPN_00164	0.1499402034599015
KPN_00165	0.1147659775277762
KPN_00166	0.03577848286933853
KPN_00167	0.02815082871282736
KPN_00168	0.019556158794870444
KPN_00169	0.12268944439735482
KPN_00170	0.02018335022508008
KPN_00171	0.5978626648214262
KPN_00172	0.030645989625231705
KPN_00173	0.049968898683419354
KPN_00174	0.3276572920106618
KPN_00175	0.06804411707053978
KPN_00176	1.6400796107369695
KPN_00177	0.03251029320777516
KPN_00178	0.42128042503963736
KPN_00179	0.31804446907470907
KPN_00180	0.053653917390380515
KPN_00181	0.1159077316781383
KPN_00182	0.5420494003256762
KPN_00183	0.19490568337870914
KPN_00184	0.07130272765850565
KPN_00185	0.28250998572884006
KPN_00186	0.05781771256140681
KPN_00187	0.13072687064055022
KPN_00188	0.07769876567693068
KPN_00189	0.12379429379089925
KPN_00190	0.1898949755299801
KPN_00191	0.3742838192256174
KPN_00192	0.16176481247466246
KPN_00193	0.2828283497848801
KPN_00194	0.26266287756604995
KPN_00195	0.034898417642996414
KPN_00196	0.03572609692868872
KPN_00197	0.023749214723092847
KPN_00198	0.09218741297729584
KPN_00199	0.1333357315033082
KPN_00200	0.11380352612458136
KPN_00201	0.045893809503118575
KPN_00202	0.22358240792081494
KPN_00203	0.2688928226652113
KPN_00204	0.07688987164443517
KPN_00205	0.041679372206179635
KPN_00206	0.06448486375095266
KPN_00207	0.012872177981128524
KPN_00208	0.06079694682744129
KPN_00209	0.037814034656218104
KPN_00210	0.06627247660679382
KPN_00211	0.08294959654238503
KPN_00212	0.017408125192706826
KPN_00213	0.02775210655948511
KPN_00214	0.09585296118320383
KPN_00215	1.2842246449883756
KPN_00216	0.017326877855159697
KPN_00217	0.017554863090096007
KPN_00218	1.0371667812285126
KPN_00219	0.09256027541488021
KPN_00220	0.1998366579295085
KPN_00221	0.015266617254471553
KPN_00222	0.1115244046906938
KPN_00223	0.008961676539696367
KPN_00224	0.293620335545544
KPN_00225	0.1220537337958011
KPN_00226	0.3454406948062225
KPN_00227	0.03129533617543041
KPN_00228	0.04826144124858681
KPN_00229	0.07050953271913775
KPN_00230	0.08906614872705541
KPN_00231	0.06468701065926287
KPN_00232	0.07170027074349417
KPN_00233	0.012792376261931214
KPN_00234	0.08928412301395394
KPN_00235	0.29026146413869336
KPN_00236	0.2527739415667158
KPN_00237	0.1773102126485426
KPN_00238	0.09314580347291966
KPN_00239	0.02316266657721001
KPN_00240	0.016654686360213763
KPN_00241	0.024277160099475767
KPN_00242	0.030622567643860742
KPN_00243	0.022943843395475564
KPN_00244	0.025070180295333186
KPN_00245	0.01770657178346721
KPN_00246	0.007747790910843767
KPN_00247	0.02883145803373711
KPN_00248	0.020419961422239712
KPN_00249	0.24423539200488534
KPN_00250	0.08313126451553961
KPN_00251	0.11787843809895793
KPN_00252	0.5247510820836317
KPN_00253	0.1069132537285039
KPN_00254	0.09141532409138883
KPN_00255	0.30687286112012063
KPN_00256	0.3471234901707597
KPN_00257	0.2503626894034433
KPN_00258	0.5488855049007954
KPN_00259	0.061364906429668936
KPN_00260	0.04470950553399385
KPN_00261	0.0
KPN_00262	0.0
KPN_00263	0.0
KPN_00264	0.0
KPN_00265	0.0
KPN_00266	0.0
KPN_00267	0.0
KPN_00268	0.0
KPN_00269	0.0
KPN_00270	0.0
KPN_00271	0.0
KPN_00272	0.0
KPN_00273	0.0
KPN_00274	0.0
KPN_00275	0.0
KPN_00276	0.0
KPN_00277	0.0
KPN_00278	0.0
KPN_00279	0.02808778094415361
KPN_00280	0.160086165633724
KPN_00281	0.21656086177231482
KPN_00282	0.014089384124399697
KPN_00283	0.06333936460386155
KPN_00284	0.033809365951296015
KPN_00285	0.0014345909622013942
KPN_00286	0.0037185894545649694
KPN_00287	0.0020376778844555885
KPN_00288	0.004220752576291602
KPN_00289	0.015497929637115063
KPN_00290	0.03194144518050618
KPN_00291	0.09287756589980045
KPN_00292	0.0139599210223185
KPN_00293	0.006720261662934531
KPN_00294	0.0055725656232470215
KPN_00295	0.004753721950698291
KPN_00296	0.0020624843978315696
KPN_00297	0.0031082804181030202
KPN_00298	0.002280631786063755
KPN_00299	0.005051177066911576
KPN_00300	0.05617556188830722
KPN_00301	0.006900877214727396
KPN_00302	0.004543787466487175
KPN_00303	0.003727203947509908
KPN_00304	0.03696143914613992
KPN_00305	0.008918568204037936
KPN_00306	0.006067008882617479
KPN_00307	0.007428062059145015
KPN_00308	0.005929642643765763
KPN_00309	0.01066074049783419
KPN_00310	0.06387235645213925
KPN_00311	0.0028632230834382964
KPN_00312	0.0041692799838978015
KPN_00313	0.0018261580605800356
KPN_00314	0.0021922974563218485
KPN_00315	0.004346334922131973
KPN_00316	0.1197787814040684
KPN_00317	0.027349902116594018
KPN_00318	0.06929020617434149
KPN_00319	0.02892154132621046
KPN_00320	0.017676441485480594
KPN_00321	0.010861226624719467
KPN_00322	0.014388103473843394
KPN_00323	0.09122527144255019
KPN_00324	0.010570232538886793
KPN_00325	0.006448486375095266
KPN_00326	0.10530227453584026
KPN_00327	0.025483789139873824
KPN_00328	0.04803010541450268
KPN_00329	0.18235831145257575
KPN_00330	0.03914339261570863
KPN_00331	0.5419243023796051
KPN_00332	0.046970764762414186
KPN_00333	0.12600490618002247
KPN_00334	0.03918266064162398
KPN_00335	0.2418670025746561
KPN_00336	0.03803553669520802
KPN_00337	0.057232310327486
KPN_00338	0.04600291592175828
KPN_00339	0.04004721337767175
KPN_00340	0.029390402669099865
KPN_00341	0.012216161928128539
KPN_00342	0.08449740767366211
KPN_00343	0.026616009594175868
KPN_00344	0.013747768835793558
KPN_00345	0.017926826597431375
KPN_00346	0.03422013394883512
KPN_00347	0.015964422502446285
KPN_00348	0.01832192951725376
KPN_00349	0.02396649988421005
KPN_00350	0.03223435019741824
KPN_00351	0.059562329695225597
KPN_00352	0.05867875532893203
KPN_00353	0.040666130293393575
KPN_00354	0.11711781739179143
KPN_00355	0.023840831248130384
KPN_00356	0.019626281989928933
KPN_00357	0.07766885643762335
KPN_00358	0.19498374459229761
KPN_00359	0.07586022159131736
KPN_00360	0.09150683092231114
KPN_00361	0.006561489810724409
KPN_00362	0.009201169619636528
KPN_00363	0.07628133502742736
KPN_00364	0.02256558450544193
KPN_00365	0.10594294856861494
KPN_00366	0.09780687730341897
KPN_00367	0.18355454298536053
KPN_00368	0.20097253103334672
KPN_00369	0.10687997851725943
KPN_00370	0.08077237575642465
KPN_00371	0.050158944330871036
KPN_00372	0.07595862678125063
KPN_00373	0.08548568144762307
KPN_00374	0.10285367795667773
KPN_00375	0.04051308638597726
KPN_00376	0.01678200748235593
KPN_00377	0.035488012792234486
KPN_00378	0.03608499635186401
KPN_00379	0.2476710494499724
KPN_00380	0.020525686074573793
KPN_00381	0.02610249815194598
KPN_00382	0.006385769000978513
KPN_00383	0.005430075681104178
KPN_00384	0.007041450639471843
KPN_00385	0.002770861048488674
KPN_00386	0.007107085100756818
KPN_00387	0.006718839686281349
KPN_00388	0.12386625048340734
KPN_00389	0.06917916417726723
KPN_00390	0.4978095260053351
KPN_00391	0.3072633006314986
KPN_00392	0.5098329998610367
KPN_00393	0.5640304659341048
KPN_00394	0.7657654014869778
KPN_00395	0.06990229132894597
KPN_00396	0.2687887462146568
KPN_00397	0.19662918766827034
KPN_00398	0.28449959797744506
KPN_00399	0.36322862246042065
KPN_00400	0.2751354186707314
KPN_00401	0.27404768804563295
KPN_00402	0.8366660609445318
KPN_00403	0.156874625783467
KPN_00404	0.028101349920455137
KPN_00405	0.02986946854135739
KPN_00406	0.08666400787042268
KPN_00407	0.041831694135913665
KPN_00408	0.020417084560951707
KPN_00409	0.018667393508151473
KPN_00410	0.028485538190639446
KPN_00411	0.030952533935731604
KPN_00412	0.026298415097983058
KPN_00413	0.005509844934472611
KPN_00414	0.005328480716748035
KPN_00415	0.07741477896027522
KPN_00416	0.1596303187330844
KPN_00417	0.06841895358191265
KPN_00418	0.05559039978530402
KPN_00419	0.12100607953266178
KPN_00420	0.2256558450544193
KPN_00421	0.014948678933863268
KPN_00422	0.014896419324582282
KPN_00423	0.004941368869804802
KPN_00424	0.08430404976136541
KPN_00425	0.047551172739429284
KPN_00426	0.019526376985518974
KPN_00427	0.015292995626257197
KPN_00428	0.012648090960326054
KPN_00429	0.005115360731417647
KPN_00430	0.011090354071881102
KPN_00431	0.009292078486950722
KPN_00432	0.00931800986877477
KPN_00433	0.009439879208825212
KPN_00434	0.05580840135308953
KPN_00435	0.029311301704978483
KPN_00436	0.0
KPN_00437	0.03295659752650928
KPN_00438	0.015191646442705672
KPN_00439	0.150884855807925
KPN_00440	0.09208201671667997
KPN_00441	0.139064238193078
KPN_00442	0.2023194070052878
KPN_00443	0.13851848711675882
KPN_00444	0.17409013641307272
KPN_00445	0.07541849629858757
KPN_00446	0.0283995877517276
KPN_00447	0.07928946495693363
KPN_00448	0.024025276229050936
KPN_00449	0.04154099931225732
KPN_00450	0.041413377194554526
KPN_00451	0.03335423987118241
KPN_00452	0.17434641106669774
KPN_00453	0.12580458041503037
KPN_00454	0.07808341303176697
KPN_00455	0.042313929905912484
KPN_00456	0.08177390901751388
KPN_00457	0.0
KPN_00458	0.05820591744570071
KPN_00459	0.041528713685765585
KPN_00460	0.04050222739476368
KPN_00461	0.03621279037435897
KPN_00462	0.3552226546280927
KPN_00463	0.07763909531623264
KPN_00464	0.04147965980850228
KPN_00465	0.06427386369337341
KPN_00466	0.07944946025960663
KPN_00467	0.11675195074734875
KPN_00468	0.029385839650520593
KPN_00469	0.04112127657170893
KPN_00470	0.14574437445466373
KPN_00471	0.10376874626590085
KPN_00472	0.12652899075712296
KPN_00473	0.04699694933814349
KPN_00474	0.027917199527791602
KPN_00475	0.021731674610659862
KPN_00476	0.016517110428316887
KPN_00477	0.06637535375114204
KPN_00478	0.07691095311472651
KPN_00479	0.011513869211195654
KPN_00480	0.016484898636195275
KPN_00481	0.3983245821151125
KPN_00482	0.20625402009808616
KPN_00483	0.038417403044116206
KPN_00484	0.09304819857950772
KPN_00485	0.008301499701272069
KPN_00486	0.020792253426191634
KPN_00487	0.04447231982824322
KPN_00488	0.032524532411700266
KPN_00489	0.008451444687666143
KPN_00490	0.007378514601970971
KPN_00491	0.061602398576899864
KPN_00492	0.007667641349697107
KPN_00493	0.005988062768334883
KPN_00494	0.013698225094775338
KPN_00495	0.05180743140314377
KPN_00496	0.029648213218828812
KPN_00497	0.7412053304707203
KPN_00498	0.02035125916932991
KPN_00499	0.012858663261199912
KPN_00500	0.008405848161204259
KPN_00501	0.0037964175463134457
KPN_00502	0.033105218317466954
KPN_00503	0.026725149943733015
KPN_00504	0.006470456956552217
KPN_00505	0.0038671582459341926
KPN_00506	0.007756799970042422
KPN_00507	0.009618021550155776
KPN_00508	0.008981664592762846
KPN_00509	0.04331719463789924
KPN_00510	0.03443984363803347
KPN_00511	0.03016988265962932
KPN_00512	0.06628809462956053
KPN_00513	0.004698003807694502
KPN_00514	0.0029842840439083702
KPN_00515	0.003984344859447351
KPN_00516	0.005390584221605239
KPN_00517	0.007859500092130474
KPN_00518	0.005572972409554288
KPN_00519	0.005748961011961265
KPN_00520	0.008981898374604976
KPN_00521	1.0748617607718476
KPN_00522	0.007059098385435431
KPN_00523	0.026328820390257645
KPN_00524	0.025583538825924863
KPN_00525	0.19728182129258415
KPN_00526	0.012019545899525195
KPN_00527	0.004035882427693974
KPN_00528	0.007636660980607421
KPN_00529	0.07776580516414114
KPN_00530	0.03809635999623702
KPN_00531	0.00703770717820684
KPN_00532	0.012570842404783417
KPN_00533	0.02989123135996675
KPN_00534	0.012501435527755006
KPN_00535	0.0080259809521678
KPN_00536	0.006275605511719531
KPN_00537	0.009301400225514922
KPN_00538	0.003938772287525567
KPN_00539	0.006433923103206253
KPN_00540	0.004966451960514471
KPN_00541	0.00710744837437677
KPN_00542	0.06582447338492269
KPN_00543	0.11923582617403683
KPN_00544	0.08207117846042578
KPN_00545	0.017874864781206937
KPN_00546	0.04199620531765971
KPN_00547	0.009552311857738157
KPN_00548	0.009296473636412424
KPN_00549	0.0071779884635059235
KPN_00550	0.005379716108255228
KPN_00551	0.003965684570671369
KPN_00552	0.020038102727208438
KPN_00553	0.20604148177305345
KPN_00554	0.033263848977222565
KPN_00555	0.10086505528055163
KPN_00556	0.09960759353343365
KPN_00557	0.08465815099834251
KPN_00558	0.08654073047658141
KPN_00559	0.008517718714801649
KPN_00560	0.0034589582088633613
KPN_00561	0.0057225940160494015
KPN_00562	0.013218161726727845
KPN_00563	0.014106811128313709
KPN_00564	0.003999309337072232
KPN_00565	0.002890234621961299
KPN_00566	0.0033826820451012735
KPN_00567	0.004284423875553296
KPN_00568	0.0059824287800604135
KPN_00569	0.007289395212194317
KPN_00570	0.012592162468221675
KPN_00571	0.007355037510055609
KPN_00572	0.0038531973858405674
KPN_00573	0.004017748520308577
KPN_00574	0.005208469889794251
KPN_00575	0.006186438191330422
KPN_00576	0.0020928150507408573
KPN_00577	0.0033902665339916355
KPN_00578	0.02826042451496874
KPN_00579	0.047075836759645745
KPN_00580	0.0862784334317716
KPN_00581	0.007390317078007182
KPN_00582	0.017573510703321093
KPN_00583	0.02787438849633478
KPN_00584	0.03360130831467265
KPN_00585	0.03742479373524293
KPN_00586	0.02348373324263668
KPN_00587	0.021470903673222637
KPN_00588	0.05250351839706678
KPN_00589	0.017311372819047696
KPN_00590	0.051370666468267746
KPN_00591	0.0
KPN_00592	0.0
KPN_00593	0.0
KPN_00594	0.0
KPN_00595	0.0
KPN_00596	0.0
KPN_00597	0.0
KPN_00598	0.0
KPN_00599	0.0
KPN_00600	0.0
KPN_00601	0.007681582515787465
KPN_00602	0.05047777889881352
KPN_00603	0.053490640559296886
KPN_00604	0.023108166185263634
KPN_00605	0.02967100200685251
KPN_00606	0.019019608480003388
KPN_00607	0.017108183458599102
KPN_00608	0.0329130462220927
KPN_00609	0.02606751113926012
KPN_00610	0.035948458527829935
KPN_00611	0.015731704973256103
KPN_00612	0.01050962782010723
KPN_00613	0.014615316375478993
KPN_00614	0.012824028733541035
KPN_00615	0.0066601058679977765
KPN_00616	0.24702620956827595
KPN_00617	0.08804620895288556
KPN_00618	0.029208980430401717
KPN_00619	0.046086826488674494
KPN_00620	0.018530133261768007
KPN_00621	0.007269121147316155
KPN_00622	0.00355068421782381
KPN_00623	0.005005542491490579
KPN_00624	0.009687866854603218
KPN_00625	0.006563907901681006
KPN_00626	0.056331605115774744
KPN_00627	0.05497452946698287
KPN_00628	0.010022918416767187
KPN_00629	0.009882737739609604
KPN_00630	0.009663121345396057
KPN_00631	0.04272076832684267
KPN_00632	0.0030868599719361717
KPN_00633	0.002957778990952043
KPN_00634	0.025704854810413156
KPN_00635	0.01348726332800429
KPN_00636	0.01261993915437028
KPN_00637	0.003682421387051986
KPN_00638	0.004248102192548606
KPN_00639	0.0029648213218828813
KPN_00640	0.005964050628158988
KPN_00641	0.005440039122720883
KPN_00642	0.02179336192448975
KPN_00643	0.04226098900805433
KPN_00644	0.02358966530019858
KPN_00645	0.03508754949411782
KPN_00646	0.006263707018062425
KPN_00647	0.010774594560013397
KPN_00648	0.025167615079648896
KPN_00649	0.05371053119353046
KPN_00650	2.9055248954452235
KPN_00651	0.11626416179874058
KPN_00652	0.19178040019172482
KPN_00653	0.37260023988485574
KPN_00654	0.024210549659043616
KPN_00655	0.0755249220942797
KPN_00656	132.00824581093215
KPN_00657	0.09826264952526122
KPN_00658	0.04583119626743953
KPN_00659	0.16671748882471854
KPN_00660	0.1867284981608225
KPN_00661	0.019930738652122377
KPN_00662	0.0612934563435891
KPN_00663	1.483758306996842
KPN_00664	0.09324363057321662
KPN_00665	0.13337825424554056
KPN_00666	0.022855495904541886
KPN_00667	0.022399833015487383
KPN_00668	0.06936921682610588
KPN_00669	0.1521568678400271
KPN_00670	0.04306050015115613
KPN_00671	0.025139498766195856
KPN_00672	0.05817924738883219
KPN_00673	0.19294622529321578
KPN_00674	0.2734453672133793
KPN_00675	0.19893585042510442
KPN_00676	0.00872589552928741
KPN_00677	0.01474426402444449
KPN_00678	0.21072283775365933
KPN_00679	0.19897245315747336
KPN_00680	0.27667664562510286
KPN_00681	1.3005249140158983
KPN_00682	0.034965241710314676
KPN_00683	0.18605192029410614
KPN_00684	0.11840520595620874
KPN_00685	0.13116573412570684
KPN_00686	0.056096509151925
KPN_00687	0.06897747565196907
KPN_00688	0.069969783196436
KPN_00689	0.04980899820763241
KPN_00690	0.0023102503806879597
KPN_00691	0.027276356161322506
KPN_00692	0.10910542464529002
KPN_00693	0.004185630101481715
KPN_00694	0.005775625951719898
KPN_00695	0.026977203018934325
KPN_00696	0.07807756548862886
KPN_00697	0.07240865832804874
KPN_00698	0.061541330310623775
KPN_00699	0.07284355008071798
KPN_00700	0.05297571840480915
KPN_00701	0.14114895753640264
KPN_00702	0.004605547684478262
KPN_00703	0.00994608862255582
KPN_00704	0.009081434679641258
KPN_00705	0.0039010806866880015
KPN_00706	0.7488628160040602
KPN_00707	0.5514232650643189
KPN_00708	0.013311442669678241
KPN_00709	0.04837944870204237
KPN_00710	0.2650517859344477
KPN_00711	0.2838531857897742
KPN_00712	0.014599498933514189
KPN_00713	0.06559339207705489
KPN_00714	0.01330198852005489
KPN_00715	0.013897599946326005
KPN_00716	0.0029517986806447427
KPN_00717	0.0024883321808659895
KPN_00718	0.09233300688149546
KPN_00719	0.017443751228541693
KPN_00720	0.009622138164325781
KPN_00721	0.20586380307590005
KPN_00722	0.15758228395761067
KPN_00723	0.1564396073700903
KPN_00724	0.125526709192622
KPN_00725	0.10747477291825444
KPN_00726	0.04716761193904583
KPN_00727	1.333684694163811
KPN_00728	2.4939948054403933
KPN_00729	1.4992794719107745
KPN_00730	1.7481371763611306
KPN_00731	1.4192686503624286
KPN_00732	2.025707833088184
KPN_00733	2.854927211272259
KPN_00734	2.130403228515946
KPN_00735	2.0925504419413383
KPN_00736	0.057938493007787605
KPN_00737	0.06904912815437762
KPN_00738	0.002280631786063755
KPN_00739	0.03239907836284386
KPN_00740	0.07401072484996526
KPN_00741	0.07177988463505923
KPN_00742	0.06696764244532662
KPN_00743	0.07852038204073383
KPN_00744	0.30334579968763514
KPN_00745	0.35001833434343044
KPN_00746	0.18471396235579765
KPN_00747	0.5898433998272259
KPN_00748	0.11586209639463364
KPN_00749	0.13458728369073605
KPN_00750	0.12639501424869126
KPN_00751	0.2633229463514401
KPN_00752	0.2293835443772545
KPN_00753	0.031598753562172816
KPN_00754	0.024381195397718824
KPN_00755	0.039283882514948174
KPN_00756	0.05656690839528926
KPN_00757	0.21798727260073317
KPN_00758	0.5967653173533491
KPN_00759	0.0
KPN_00760	0.0
KPN_00761	0.0
KPN_00762	0.0
KPN_00763	0.0
KPN_00764	0.0
KPN_00765	0.0012080765997485425
KPN_00766	0.0006831385534292353
KPN_00767	0.0015168853274749624
KPN_00768	1.1392709820541989
KPN_00769	0.02371857057506305
KPN_00770	0.0338228179536639
KPN_00771	0.04076629317588962
KPN_00772	0.045024507180456357
KPN_00773	0.07119069486763024
KPN_00774	0.01557889818830516
KPN_00775	0.03697571838698042
KPN_00776	0.05573864085139817
KPN_00777	0.03780721763176232
KPN_00778	0.01585534880833019
KPN_00779	0.012897810270337956
KPN_00780	0.04213738728536842
KPN_00781	0.28074192910301105
KPN_00782	0.09033898631776799
KPN_00783	0.09935176756187124
KPN_00784	0.020833879559177003
KPN_00785	0.021929151789074567
KPN_00786	0.0101534976776811
KPN_00787	0.011430636421717131
KPN_00788	0.04647557747816408
KPN_00789	0.01955958510964401
KPN_00790	0.017669805646043063
KPN_00791	0.09247748749330949
KPN_00792	0.012706377093783775
KPN_00793	0.013290578339474985
KPN_00794	0.04532991277258951
KPN_00795	0.011690769688419178
KPN_00796	0.014096007070641597
KPN_00797	0.006045405732255766
KPN_00798	0.08185890316393615
KPN_00799	0.01027345062698952
KPN_00800	0.008395954185863027
KPN_00801	0.005683854347651119
KPN_00802	0.007176750025192688
KPN_00803	0.007381297896803854
KPN_00804	0.13442869376371047
KPN_00805	0.016306517270355845
KPN_00806	0.016930263832609895
KPN_00807	0.02342738276666384
KPN_00808	0.015230617759581164
KPN_00809	0.0862939715872534
KPN_00810	0.045460593602204176
KPN_00811	0.03675684913679361
KPN_00812	0.03092144936933066
KPN_00813	0.016431539856218376
KPN_00814	0.03043359635045342
KPN_00815	0.1580817496306064
KPN_00816	0.010135331675446271
KPN_00817	0.007144147763573208
KPN_00818	0.011322349142623603
KPN_00819	0.23190588695823633
KPN_00820	0.025457104543915837
KPN_00821	0.00752970494446446
KPN_00822	0.015693105962380077
KPN_00823	0.014020389986012419
KPN_00824	0.016441281875895976
KPN_00825	0.02127355558883496
KPN_00826	0.009548861464622792
KPN_00827	0.013875363786411883
KPN_00828	0.017662765321855463
KPN_00829	0.020601477463234524
KPN_00830	0.043619605731241504
KPN_00831	0.031627509789765924
KPN_00832	0.04396747409231889
KPN_00833	0.21469395779151898
KPN_00834	0.009169550480050147
KPN_00835	0.08214724443070617
KPN_00836	0.014289466698910935
KPN_00837	0.010166258904270536
KPN_00838	0.2674490271275263
KPN_00839	0.24149817312791472
KPN_00840	1.3775107579463075
KPN_00841	0.3351306958485471
KPN_00842	0.04377117965077092
KPN_00843	1.5755164533303943
KPN_00844	0.015471079004132682
KPN_00845	0.05482888745947794
KPN_00846	0.032125557180509925
KPN_00847	0.0190499831541796
KPN_00848	0.03364164601973229
KPN_00849	0.056477416000457505
KPN_00850	0.06936776604252695
KPN_00851	0.16887576898449527
KPN_00852	0.006019941770320571
KPN_00853	0.0092906843266376
KPN_00854	0.026832461125420492
KPN_00855	0.015105132327128422
KPN_00856	0.05460939273026925
KPN_00857	0.004752487938899809
KPN_00858	0.004447231982824322
KPN_00859	0.0761206109229454
KPN_00860	0.08858483124363657
KPN_00861	0.038334950849823246
KPN_00862	0.032373936047011456
KPN_00863	0.05941178913500715
KPN_00864	0.026847567670470394
KPN_00865	0.021673866215143823
KPN_00866	0.05064344113170985
KPN_00867	0.009023369240513118
KPN_00868	6.451874742320276
KPN_00869	0.034055380048654715
KPN_00870	0.04128052653913485
KPN_00871	0.09079303200179996
KPN_00872	0.09503834355917061
KPN_00873	0.0348890589898339
KPN_00874	0.011325473176048961
KPN_00875	0.15239838012482856
KPN_00876	0.1505330726023328
KPN_00877	0.14272145193106422
KPN_00878	0.07226751972089523
KPN_00879	0.03434495986735615
KPN_00880	0.0454830543697942
KPN_00881	0.038913279849712816
KPN_00882	0.03112447279818958
KPN_00883	0.031113714252459134
KPN_00884	0.05318148246127418
KPN_00885	0.05442165283563995
KPN_00886	0.028745221953280727
