KPN_00001	510.4140870059873
KPN_00002	235.74117393732104
KPN_00003	101.3263187543708
KPN_00004	244.46505452081178
KPN_00005	367.9432914278909
KPN_00006	226.28037043885791
KPN_00007	233.31761953366257
KPN_00008	263.40594393169766
KPN_00009	234.72572809776165
KPN_00010	237.7809769724071
KPN_00011	204.80794053178894
KPN_00012	213.2151386152578
KPN_00013	282.0306066339389
KPN_00014	271.6034187126137
KPN_00015	201.45043330995637
KPN_00016	204.31194514674553
KPN_00017	264.2268350613115
KPN_00018	434.9867219253291
KPN_00019	0.0
KPN_00020	235.17568157015353
KPN_00021	247.50248252815874
KPN_00022	172.89151709071555
KPN_00023	188.2554299281542
KPN_00024	147.13189770374655
KPN_00025	179.9678912004274
KPN_00026	70.50765165848472
KPN_00027	290.6734800630435
KPN_00028	233.29737681116268
KPN_00029	223.20930607907044
KPN_00030	157.1800759898248
KPN_00031	95.34693471304429
KPN_00032	124.64745561053549
KPN_00033	303.70694548840544
KPN_00034	251.60747997080261
KPN_00035	87.41509873985606
KPN_00036	215.53459722498863
KPN_00037	198.0662262295008
KPN_00038	220.94724504861796
KPN_00039	313.8105153194238
KPN_00040	301.0964512150598
KPN_00041	226.37875320861397
KPN_00042	366.0974220729015
KPN_00043	215.51395412593445
KPN_00044	236.1779617852941
KPN_00045	309.3523216516017
KPN_00046	267.9539906667856
KPN_00047	81.96514505298849
KPN_00048	172.53788480662047
KPN_00049	181.71744768345837
KPN_00050	207.0854104654796
KPN_00051	239.48288580554294
KPN_00052	201.17672348208959
KPN_00053	159.32308411241291
KPN_00054	243.52458284996936
KPN_00055	301.24587873427316
KPN_00056	271.4544588851662
KPN_00057	186.04405358068357
KPN_00058	237.06287833162358
KPN_00059	257.137638014054
KPN_00060	254.37458809548153
KPN_00061	236.85504539167624
KPN_00062	241.58148015617658
KPN_00063	312.7839440594482
KPN_00064	203.2603395467255
KPN_00065	145.08305245111282
KPN_00066	209.75041624660957
KPN_00067	296.9704901408435
KPN_00068	264.978484357838
KPN_00069	391.9395930427533
KPN_00070	261.8600632480939
KPN_00071	256.6618485930449
KPN_00072	213.2915415555165
KPN_00073	183.4300625177767
KPN_00074	185.99432247841662
KPN_00075	166.3539906317374
KPN_00076	233.985569663113
KPN_00077	262.30940703639243
KPN_00078	202.4641560471692
KPN_00079	206.58354531256583
KPN_00080	262.7890146737036
KPN_00081	306.5290279729039
KPN_00082	266.5189232690723
KPN_00083	253.4406137358338
KPN_00084	317.2844324631813
KPN_00085	257.1455531074149
KPN_00086	229.37441455140814
KPN_00087	88.4235303585915
KPN_00088	223.55354749103606
KPN_00089	202.7805747798961
KPN_00090	195.41359085480698
KPN_00091	173.14413627492166
KPN_00092	202.36820293779215
KPN_00093	217.2465172865547
KPN_00094	174.19537468566813
KPN_00095	221.8411479010861
KPN_00096	195.33145842195853
KPN_00097	182.12355509619428
KPN_00098	218.55697248057618
KPN_00099	253.66229366197044
KPN_00100	290.3256244761136
KPN_00101	248.5024925585755
KPN_00102	225.1242092865144
KPN_00103	162.2752440842225
KPN_00104	24.406494804860095
KPN_00105	156.08347080850046
KPN_00106	236.0473555523184
KPN_00107	263.49195684442356
KPN_00108	197.31618934277444
KPN_00109	187.48625554642527
KPN_00110	211.52295497545416
KPN_00111	285.3430466447402
KPN_00112	249.77710640718522
KPN_00113	282.7727924408703
KPN_00114	206.18483623790328
KPN_00115	229.2275194888182
KPN_00116	295.7618560816526
KPN_00117	328.26735512536834
KPN_00118	222.59932592856072
KPN_00119	216.0341080436511
KPN_00120	290.56574341365024
KPN_00121	180.35115108433465
KPN_00122	219.75342014959637
KPN_00123	237.3713757793576
KPN_00124	243.17691830804858
KPN_00125	167.81986510449255
KPN_00126	198.60552261054093
KPN_00127	206.73236540283935
KPN_00128	220.19192854002196
KPN_00129	233.91042101300226
KPN_00130	331.8387642275474
KPN_00131	235.7310229932829
KPN_00132	237.66018635458673
KPN_00133	206.3215708367135
KPN_00134	225.96842507133886
KPN_00135	232.05916419637205
KPN_00136	203.7040130600191
KPN_00137	230.94853247319998
KPN_00138	239.8609585128356
KPN_00139	197.3659068078057
KPN_00140	228.22213563141105
KPN_00141	221.13763474706573
KPN_00142	198.30277028948828
KPN_00143	224.33546876802023
KPN_00144	247.13651372132142
KPN_00145	223.35154127342366
KPN_00146	216.39063803974287
KPN_00147	177.2538728844588
KPN_00148	221.7073935483464
KPN_00149	207.95796135227235
KPN_00150	182.21555759933702
KPN_00151	135.13966567876238
KPN_00152	170.60017222894672
KPN_00153	206.53420603735387
KPN_00154	159.4557660584193
KPN_00155	75.42007001173982
KPN_00156	114.3699698413793
KPN_00157	122.53743598578033
KPN_00158	207.60586321664948
KPN_00159	170.1103282483321
KPN_00160	222.77417598478684
KPN_00161	165.72445802764378
KPN_00162	163.44955611739638
KPN_00163	261.53344203036835
KPN_00164	273.12437695076187
KPN_00165	264.69108903857784
KPN_00166	145.52143143048164
KPN_00167	162.3812583649951
KPN_00168	190.08265545449288
KPN_00169	246.69421915170068
KPN_00170	224.0443983989483
KPN_00171	146.22673843955312
KPN_00172	195.25195843888076
KPN_00173	178.2496811590906
KPN_00174	183.83432782201487
KPN_00175	230.58096379007435
KPN_00176	232.32123715923316
KPN_00177	251.31440195103463
KPN_00178	238.57821665836113
KPN_00179	207.67708306680953
KPN_00180	235.10490603690687
KPN_00181	229.8815510676634
KPN_00182	271.76683455707087
KPN_00183	220.0881450536856
KPN_00184	292.3736712367332
KPN_00185	288.1088524665669
KPN_00186	240.53483159303516
KPN_00187	242.5572109177988
KPN_00188	192.0725683110446
KPN_00189	199.69436867748468
KPN_00190	201.33851640256194
KPN_00191	166.09520625589354
KPN_00192	182.76325495686172
KPN_00193	156.55481864959603
KPN_00194	155.62620451616115
KPN_00195	177.64623171766658
KPN_00196	130.0866173099043
KPN_00197	216.71537893479996
KPN_00198	211.19245035830502
KPN_00199	203.84438195237263
KPN_00200	163.52351519256263
KPN_00201	177.4764519485831
KPN_00202	26.129306202850223
KPN_00203	105.76147748772708
KPN_00204	214.42849007127086
KPN_00205	82.76985194691684
KPN_00206	189.04864100931215
KPN_00207	200.98444476315396
KPN_00208	221.49000520989966
KPN_00209	157.29779067030594
KPN_00210	132.97950478236274
KPN_00211	187.80438833298595
KPN_00212	146.99875082009774
KPN_00213	203.8368010882647
KPN_00214	277.2388244823914
KPN_00215	217.61930957157315
KPN_00216	24.72346226985828
KPN_00217	87.67069844377377
KPN_00218	288.11261997431444
KPN_00219	38.693223471119666
KPN_00220	61.8086556746457
KPN_00221	196.52692458540335
KPN_00222	201.7172550759298
KPN_00223	198.20286964954397
KPN_00224	191.1056813291748
KPN_00225	193.82745485104846
KPN_00226	229.6137340194075
KPN_00227	201.45043330995637
KPN_00228	162.19921659552764
KPN_00229	117.96472489015714
KPN_00230	223.65951796584912
KPN_00231	148.34077361914967
KPN_00232	232.02773122307474
KPN_00233	188.43796242737162
KPN_00234	193.76148547369849
KPN_00235	237.86599783436043
KPN_00236	230.60363390365237
KPN_00237	151.20586234573483
KPN_00238	183.69098721552598
KPN_00239	233.00575509014874
KPN_00240	155.18512193114438
KPN_00241	232.21541796218338
KPN_00242	211.52295497545416
KPN_00243	164.22259569702348
KPN_00244	216.9665604343813
KPN_00245	237.96332434738594
KPN_00246	245.425588873959
KPN_00247	215.89326396255035
KPN_00248	136.57939145766082
KPN_00249	269.3392293354117
KPN_00250	207.37544605436685
KPN_00251	175.07984345558677
KPN_00252	205.16136234461345
KPN_00253	232.12584020033609
KPN_00254	263.0477773412699
KPN_00255	220.17167392888982
KPN_00256	227.28864106058123
KPN_00257	220.52393178292033
KPN_00258	257.3841266294243
KPN_00259	339.42055565828696
KPN_00260	206.86944996599416
KPN_00261	0.0
KPN_00262	0.0
KPN_00263	0.0
KPN_00264	0.0
KPN_00265	0.0
KPN_00266	0.0
KPN_00267	0.0
KPN_00268	0.0
KPN_00269	0.0
KPN_00270	0.0
KPN_00271	0.0
KPN_00272	0.0
KPN_00273	0.0
KPN_00274	0.0
KPN_00275	0.0
KPN_00276	0.0
KPN_00277	0.0
KPN_00278	0.0
KPN_00279	0.0
KPN_00280	224.6798851892384
KPN_00281	258.6557873341152
KPN_00282	257.1576449701586
KPN_00283	199.84798668135446
KPN_00284	729.1975553101184
KPN_00285	388.9293043097061
KPN_00286	206.50376621332475
KPN_00287	260.5875579336781
KPN_00288	244.57341669036887
KPN_00289	656.2018944124885
KPN_00290	292.7430951455871
KPN_00291	194.25577497745792
KPN_00292	194.92361994374815
KPN_00293	212.29212935718311
KPN_00294	193.96037385979145
KPN_00295	97.7289602101782
KPN_00296	151.74472856934756
KPN_00297	163.759707077771
KPN_00298	182.4676040172874
KPN_00299	238.55088811120663
KPN_00300	489.84263257473594
KPN_00301	207.87600747587737
KPN_00302	160.465689981379
KPN_00303	152.29652758232703
KPN_00304	169.21836398036334
KPN_00305	253.6555760884511
KPN_00306	227.8567738924777
KPN_00307	209.6955428374373
KPN_00308	260.0352848665638
KPN_00309	232.90027489318626
KPN_00310	206.08185002431708
KPN_00311	209.54610492895463
KPN_00312	158.64221623159065
KPN_00313	181.63384177240084
KPN_00314	240.19772175909847
KPN_00315	280.18485659052305
KPN_00316	231.37357075007372
KPN_00317	250.0562064632307
KPN_00318	272.7220121734086
KPN_00319	230.96440304305105
KPN_00320	219.2615996696781
KPN_00321	223.04153173154324
KPN_00322	265.9590095647255
KPN_00323	185.99432247841662
KPN_00324	264.8635262301339
KPN_00325	279.2103005675995
KPN_00326	350.10695995937243
KPN_00327	242.7857816542163
KPN_00328	145.95083893306338
KPN_00329	223.9654817387162
KPN_00330	211.52295497545416
KPN_00331	269.08932879788784
KPN_00332	251.3320504343177
KPN_00333	322.2420017204185
KPN_00334	248.79572237200992
KPN_00335	193.71049560910012
KPN_00336	239.00702313838323
KPN_00337	238.96738900707956
KPN_00338	230.53171001148925
KPN_00339	213.10148449019638
KPN_00340	193.129654542806
KPN_00341	235.7599602330583
KPN_00342	249.50094007331987
KPN_00343	265.3651616964789
KPN_00344	242.41368354860222
KPN_00345	234.01044520540282
KPN_00346	355.83300836992294
KPN_00347	216.17181112876088
KPN_00348	226.6317374737009
KPN_00349	222.2096547912872
KPN_00350	185.82390437095975
KPN_00351	214.84282198179537
KPN_00352	118.98166217369297
KPN_00353	218.66900075165196
KPN_00354	288.87090119782175
KPN_00355	359.8070883603087
KPN_00356	309.24060178101615
KPN_00357	231.21259174178633
KPN_00358	125.77040566108086
KPN_00359	217.6413875573888
KPN_00360	189.9789503020283
KPN_00361	226.26021003521942
KPN_00362	183.259111853734
KPN_00363	303.3024066258207
KPN_00364	260.8783111363935
KPN_00365	194.60111857741785
KPN_00366	233.65239455848405
KPN_00367	181.8827956795307
KPN_00368	172.24012048001268
KPN_00369	205.6473173372471
KPN_00370	156.60834166451895
KPN_00371	193.49148996115318
KPN_00372	213.56665502352618
KPN_00373	180.85212650401334
KPN_00374	199.77167969904002
KPN_00375	254.2216881226732
KPN_00376	173.60846304589163
KPN_00377	145.82264320277523
KPN_00378	206.65236061746674
KPN_00379	263.11391960361374
KPN_00380	177.8187478639807
KPN_00381	282.568832982477
KPN_00382	226.6317374737009
KPN_00383	211.52295497545416
KPN_00384	186.97118341580324
KPN_00385	56.3402263252378
KPN_00386	202.63066617058269
KPN_00387	210.00120709793293
KPN_00388	214.4491618624664
KPN_00389	320.14285077366037
KPN_00390	217.59709388522228
KPN_00391	74.99450221857012
KPN_00392	138.4231102412899
KPN_00393	229.84007833552738
KPN_00394	233.5129651461697
KPN_00395	246.34685609946186
KPN_00396	271.9580849684411
KPN_00397	422.0481601632883
KPN_00398	301.1637453634353
KPN_00399	388.87681722410423
KPN_00400	283.68961020237384
KPN_00401	257.0610178937367
KPN_00402	432.34362225752176
KPN_00403	270.0725089126599
KPN_00404	240.03257064605884
KPN_00405	234.411632939216
KPN_00406	203.38745670716747
KPN_00407	258.52805608111066
KPN_00408	205.71188478382084
KPN_00409	226.8900072599957
KPN_00410	207.37544605436685
KPN_00411	249.64003569438117
KPN_00412	226.32599482618156
KPN_00413	306.0531251193518
KPN_00414	201.7753533636821
KPN_00415	239.06500640454973
KPN_00416	245.70196904160989
KPN_00417	155.5914043809831
KPN_00418	312.61848492695805
KPN_00419	250.87606287786429
KPN_00420	74.91437988714003
KPN_00421	209.30107519630025
KPN_00422	208.9434067440462
KPN_00423	235.7599602330583
KPN_00424	173.8166890885254
KPN_00425	251.99705886018052
KPN_00426	300.2261296425801
KPN_00427	253.20996070054366
KPN_00428	213.22096034796357
KPN_00429	189.92377999556626
KPN_00430	212.84167663988967
KPN_00431	205.81861872611614
KPN_00432	238.7187634722983
KPN_00433	284.35868947171906
KPN_00434	318.1731843748428
KPN_00435	126.19267200240162
KPN_00436	13.220184685965885
KPN_00437	206.98383576997233
KPN_00438	194.04171902706955
KPN_00439	171.7781959195567
KPN_00440	250.1342880265291
KPN_00441	158.64221623159065
KPN_00442	243.67444413172322
KPN_00443	255.58183549226706
KPN_00444	237.56472581414073
KPN_00445	244.17742037489072
KPN_00446	234.83596883027573
KPN_00447	239.00702313838323
KPN_00448	32.82252749619117
KPN_00449	143.4053932036977
KPN_00450	244.2586503883221
KPN_00451	225.8927209384606
KPN_00452	243.94982307310636
KPN_00453	94.32780424581065
KPN_00454	160.2129312437846
KPN_00455	277.1796801998352
KPN_00456	326.1388817412235
KPN_00457	0.0
KPN_00458	291.7557999661437
KPN_00459	256.5519919022504
KPN_00460	222.17705958723994
KPN_00461	222.84768668466634
KPN_00462	337.11470949213015
KPN_00463	291.3584671646334
KPN_00464	239.08052305324225
KPN_00465	138.95668575029833
KPN_00466	134.79403993533842
KPN_00467	218.78109558735704
KPN_00468	202.16353218892965
KPN_00469	184.778673311891
KPN_00470	250.4877098393536
KPN_00471	192.7209145331916
KPN_00472	166.65444937460026
KPN_00473	124.69693852264766
KPN_00474	275.11122218546643
KPN_00475	258.3127185760455
KPN_00476	234.2071715953845
KPN_00477	190.72715884022693
KPN_00478	134.3792890432297
KPN_00479	258.7562361835653
KPN_00480	202.7460688768876
KPN_00481	233.03376395600887
KPN_00482	245.861097016924
KPN_00483	58.09433270452615
KPN_00484	218.4761316961006
KPN_00485	93.07010018919983
KPN_00486	210.14942929379535
KPN_00487	488.8770336932692
KPN_00488	525.6503284091511
KPN_00489	301.2378634650434
KPN_00490	414.91041168262166
KPN_00491	290.8440630912495
KPN_00492	147.70137373286025
KPN_00493	225.45950434883693
KPN_00494	225.9145484310626
KPN_00495	252.51010196031726
KPN_00496	259.40844478260095
KPN_00497	254.52487439354104
KPN_00498	325.7777059899204
KPN_00499	275.9305064342723
KPN_00500	269.86902146658855
KPN_00501	248.92640433086984
KPN_00502	290.32152614714016
KPN_00503	346.3315988154443
KPN_00504	275.9444412627668
KPN_00505	167.97411130403717
KPN_00506	261.9441244754171
KPN_00507	275.7352805930028
KPN_00508	287.42236823135244
KPN_00509	265.7772194009765
KPN_00510	230.7523145186773
KPN_00511	251.22227790339863
KPN_00512	258.56313451477155
KPN_00513	211.9758949218684
KPN_00514	238.83117016922182
KPN_00515	296.59196947645205
KPN_00516	296.68154723829934
KPN_00517	293.13417382425143
KPN_00518	209.932556817744
KPN_00519	254.88223106460543
KPN_00520	280.7074067368627
KPN_00521	453.9608033703978
KPN_00522	861.2006024000634
KPN_00523	304.367000098268
KPN_00524	231.5664607896605
KPN_00525	309.3024341622207
KPN_00526	305.0340682754137
KPN_00527	208.75432991033043
KPN_00528	252.38534400480324
KPN_00529	424.77970466382186
KPN_00530	260.1391180141674
KPN_00531	129.79817691675598
KPN_00532	228.44479137349052
KPN_00533	265.2705910757745
KPN_00534	233.94243868252997
KPN_00535	284.594521239702
KPN_00536	297.4810621873246
KPN_00537	250.92428972578386
