gene_id,SRR8603247,SRR8603248,SRR1720519,SRR1720518,SRR1720517,SRR1720516,SRR1720515,SRR1720514,SRR1720513,SRR1720512,SRR1720511,SRR1720510,SRR1720509,SRR1720508,SRR1720507,SRR1720506,SRR1720505,SRR1720504,SRR1720503,SRR1720502,SRR1720501,SRR1720500,SRR1720499,SRR1720498,SRR1720497,SRR1720496,SRR1720495,SRR1720494,SRR1720493,SRR1720492,SRR1720491,SRR1720490,SRR1720489,SRR1720488,SRR1720487,SRR1720486,SRR1720485,SRR1720484,SRR1720483,average,stdev
KPN_00775,0.23645531848967097,0.20446527780807852,0.004980025452566931,0.00746513435330068,0.009574389988427433,0.010324149300313007,0.00360955711610265,0.005595318652710748,0.006272954397318984,0.009464712374934478,0.007831642991677053,0.004857960715308824,0.0039873260925484995,0.006308490418443459,0.0044649720331543675,0.008574048988860336,0.00677855293253111,0.0033719419260334663,0.005821693856852243,0.007195978229774929,0.006235475274592336,0.0027972403395094287,0.002920292707001685,0.003698512492288763,0.007284895214156866,0.005032635552277387,0.005049765091020238,0.0037023632114856243,0.00402782511320149,0.0034769801727561104,0.0027240313951033923,0.005843221587545,0.005502419667411988,0.003222205936311289,0.002155170919574711,0.0032524917600556457,0.0037944716972677117,0.005172389143265521,0.007497276925225218,0.016430490008170755,0.048239384548016975
KPN_00776,0.3680499416572899,0.24370649565735308,1.8979420275236492,0.9008987821173858,0.11700097987878293,0.33242056761201033,0.2825863505964642,1.263096558194012,0.22029508851431803,0.8395458005086197,0.45169344447611076,0.38269884756897027,0.3140622508752355,0.17999078995700774,0.16161382500208712,0.21166444920222602,0.25865469059836776,0.09311617628741418,0.2068693632191336,0.04925794960847304,0.06473407883754412,0.12593011464922066,0.0540698035286776,0.138495203264815,0.10238237264571148,0.21125929116594935,0.18753245693924264,0.09123637299185917,0.18283044082361044,0.11422550863677514,0.18737145180780412,0.21640192275342673,0.15790272824307622,0.3021562505973671,0.13797773684989226,0.21849496217365816,0.23804664466854078,0.2221142608688716,0.44750919998107364,0.3122009020636417,0.3551076603529962
KPN_00777,0.17216984707304392,0.18378607483428636,0.016698032680568613,0.00822291995226353,0.01813968680291208,0.023040910682584983,0.01873982884587744,0.017645992219068526,0.013635380525636084,0.01992277647149074,0.021008997417493524,0.018829524043504332,0.028243757960068498,0.01661276562712194,0.02129177440169552,0.028020093748707165,0.026441428885407122,0.00902288529916804,0.015891318765239696,0.013967472451199005,0.020072582585284996,0.03404967270544206,0.006906379062419179,0.005565517229536782,0.017056766828640907,0.012501669703939457,0.012279885465106373,0.01892227238033255,0.026612209422207662,0.014985817645165276,0.012887305356897912,0.009481715523405957,0.01810517981527745,0.00713562284933731,0.010043144218793338,0.008809822365360027,0.007547332625308437,0.04632998810190964,0.03106872063190946,0.025940848030861847,0.03680508521192568
KPN_00778,0.15312422610179602,0.17851846326507434,0.006965235742569718,0.002993744998638736,0.009731650500314647,0.01203467213711033,0.01247833749237104,0.006864655207576153,0.009282689039101698,0.007660217663812723,0.006834318203377675,0.007557346267480678,0.010521740090370456,0.009727459500955602,0.01124962371507353,0.016065769177701947,0.009140058354766502,0.008193452364834581,0.009245806064928381,0.007890289410968221,0.00956938556728913,0.01392324590473977,0.0034728628748656562,0.0032222237199898787,0.008199961195880782,0.002458322440310423,0.0075135425691639,0.008061184748200119,0.005885100026511067,0.004743120778762036,0.0028752652451325437,0.004158953146804988,0.005654743117753662,0.0017787349711391551,0.003450147532988733,0.002762799832951616,0.0020107078548511938,0.012216866103316668,0.012207168331984142,0.015647284391319453,0.03566894801852917
KPN_00779,0.18373816004223753,0.16687100384300463,0.007613739711730183,0.0035484723701226426,0.009556085927215751,0.01534040263266848,0.004989165794429099,0.005932348351454241,0.006853551871447709,0.005753203439001003,0.006992316598104765,0.0041547340410095866,0.007291902736829243,0.00873452133822237,0.004329222859494833,0.010304388386828246,0.008005271559474095,0.005088572318638958,0.005766875647277363,0.007469983437502602,0.004266841354640384,0.010085264583998976,0.0032110020713936047,0.0033365717015785027,0.00617331846824672,0.007042266774951918,0.008136133667173714,0.012358976088367616,0.007813550882655935,0.007160394196585758,0.0045664915694823205,0.004385447955577919,0.007089239899754034,0.0034257516746414923,0.0031565687391059143,0.004349518641837126,0.004950538518634518,0.019087826175682415,0.015438616954993531,0.015753031867333227,0.037795471907831835
KPN_00780,0.232442807665334,0.2037679729576531,0.03108532098555023,0.034731413490296036,0.015745473482651946,0.02206461518108611,0.005741652613424038,0.01785557387823606,0.011730870763699948,0.022676633195727484,0.017405915882376135,0.02193076063782549,0.00851974029702565,0.019060968302279963,0.014362368287686157,0.02030289511467829,0.02049669410196776,0.005481721523984351,0.016887651048409846,0.013579885856972517,0.005532827251072147,0.007133234091379894,0.010803157548187333,0.0057687247001650295,0.010198102795504968,0.014450728230962285,0.008909016694409508,0.013143212911986226,0.005604857168105777,0.0037022096576310006,0.0054503654372018,0.0072949631548774214,0.007984848533917234,0.012042063678238003,0.0036185669348756766,0.007430522514940313,0.007400118170254345,0.012579841775087981,0.016407979803665176,0.02362375067485455,0.046492413691351174
KPN_00781,0.26380952811545383,0.2715952336191191,0.11216583606320468,0.0880043298054898,0.09945369076164255,0.18075510909411055,0.0422936909907805,0.09916382723085558,0.05199882212308341,0.07042133406895972,0.09191200314002658,0.0673124913995164,0.07832522562279205,0.10613197433674228,0.05646688826732025,0.10789429916935214,0.10009713058878593,0.08773235242435441,0.03455022675363911,0.10552153900454972,0.02812416908297797,0.025405801345309776,0.05531592195780506,0.04710013113173408,0.06660000586060476,0.06129170364139636,0.03829467857504571,0.07534839102709968,0.03642369960228291,0.05168880918065154,0.03261146660677798,0.05770365551355419,0.05454290125448421,0.04662398407496373,0.03566444640842286,0.05217560617976905,0.04991097705936065,0.06345656396940767,0.10499484006616089,0.07945854577224583,0.054212232297205634
KPN_00782,0.2662361945668771,0.27997921234849815,0.05996262787881885,0.07006300594553044,0.02902359649382207,0.061206038822729424,0.038689498805363674,0.11712904556212496,0.06209521566379292,0.06265458257226057,0.05760209470150798,0.05317386438264204,0.05584103919798644,0.07588181327526788,0.07877521160876985,0.05583966219081568,0.03142505017723059,0.01955011657378082,0.008127155073706354,0.036641856730638495,0.04475838124246037,0.018798896873990525,0.014828436780057568,0.048956465275403156,0.03467876092741661,0.02426929596366315,0.03093274779287934,0.016937445481161977,0.039671012554946705,0.04332379502820171,0.02791838269510574,0.04789782836090698,0.05441044137846921,0.006075876881613947,0.025173737606834345,0.04627900139069276,0.06356152435899455,0.017056668905443887,0.07029201400446239,0.056300451181406905,0.05582920351101612
KPN_00783,0.23310692997294927,0.18596946429931116,0.21896119465638086,0.2708290669948897,0.1149246537052464,0.26173365185266473,0.1267853939060029,0.47131495803821544,0.2916340176547094,0.36859974911724347,0.28141423414217775,0.26704996271608333,0.22992745861882102,0.21875519563809168,0.36735584430453305,0.3516074712050571,0.42040062322639005,0.028844296590489087,0.10901748800149025,0.058728597277556464,0.0766240116852563,0.0068003498337821655,0.04589412822703154,0.10729100792134666,0.06720408754641523,0.06918193680120344,0.11377082259112653,0.09037616610961106,0.1504503802695822,0.09481686339489245,0.11044343677987013,0.12058598712435847,0.14228367434375397,0.06470602216439887,0.054268334748376716,0.11092836503543253,0.1386891682138821,0.1310730823912692,0.1027881988384083,0.1711573404086744,0.11542191235642528
KPN_00784,0.34472524824378037,0.2634664817917331,0.026212486885112626,0.025701596032871487,0.010861430564540364,0.050087159275402034,0.06873722041535615,0.2669704218381729,0.1206521499185454,0.050675578296683225,0.03564715832081739,0.06617085999597773,0.0960732820383796,0.08621784404931407,0.1950511681059672,0.08322357907368126,0.06021443319410693,0.004494023952095279,0.02151823923954359,0.017937461023853626,0.043156052558362745,0.06362587756030096,0.010295847109269077,0.19253875316034116,0.01780000156634782,0.02285273452804542,0.06210142241600232,0.01031041673608018,0.06966685977329316,0.07839345566933247,0.052031076177683815,0.1956347973814763,0.1053543004017264,0.01042517253354918,0.022935012723430896,0.14531982489329703,0.24708539141519903,0.025796402814467885,0.01807275427074855,0.08430856348576639,0.08501039898423979
KPN_00785,0.31728443246318094,0.3667823513237756,0.028373895322662265,0.02213350892164861,0.01535129913511173,0.036266784589009574,0.032266470320509735,0.06920654577914281,0.07249760166027852,0.04657841488104137,0.0302554425530744,0.04896432662352449,0.030230114526573895,0.04388060149855978,0.06041616304695157,0.04378537577591566,0.040183276622344784,0.006067375532957038,0.009563117752363794,0.021169719856646774,0.008171560247737325,0.018692731388180134,0.009816330656766376,0.009729828651522691,0.023205112316322718,0.010569199625702559,0.0032191487448423014,0.004893469605778114,0.004178769249593657,0.0064551347876643074,0.00358699263815845,0.005845691250092567,0.0052027972347696,0.009423686755380098,0.003162253323920358,0.005784651448146305,0.006193055336181347,0.007653470170857723,0.009384615610929585,0.038369879928918445,0.07425701413268214
KPN_00786,0.0031045443489548037,0.0010367842068295461,0.01263547254590697,0.004789010286339904,0.0048530568953379285,0.01337428781764134,0.015445300320791944,0.02333823652164377,0.025519756992949373,0.007053853102873562,0.006611872729317628,0.015888414523073307,0.015246685452761755,0.023453467598859568,0.019611059375644894,0.018930827316974,0.011454445564892902,0.004880984918616203,0.0019142980071808664,0.012100134907426943,4.2227057297810906e-05,0.002731149217179014,0.002194391376975552,2.266118687615191e-05,0.006912898669158029,0.0052180856815430944,0.0,0.002766921738460613,0.0,0.0,0.0,0.0,0.0,0.0022874422329438393,0.0,2.3914043413324986e-05,0.0,0.004604141521401841,0.0,0.006872982722032474,0.007755873489918599
KPN_00787,0.0,0.0,0.012519733408982365,0.0036154515674703394,0.005439411715160809,0.011394272916962891,0.008910620053634744,0.015605868985757694,0.022653878987128662,0.0058910096602163165,0.00663934942482958,0.00845736387208797,0.014497323946470938,0.013477805332649329,0.008452856744203768,0.01666631229494073,0.009839381860471676,0.005926606888631675,0.0011273199683984967,0.012259825758608539,0.0,0.0044969454678488304,0.002313364403438082,0.0,0.011631901352160204,0.012347146594029006,0.0,0.005584555699054298,0.0,0.0,0.0,0.0,0.0,0.004664969728525452,0.0,0.0,0.0,0.008329150441446533,0.0,0.005967754540336124,0.0060413893481785184
KPN_00788,0.0,0.0,0.06260571644435382,0.015340482955040712,0.02131040174055388,0.06590415694131847,0.06324778961829647,0.17400306823717038,0.23343568136414222,0.044122701792801776,0.05371489609986182,0.1517753948936868,0.10791892876474563,0.13928020512300537,0.14093603431815613,0.16209392478043153,0.08522486844309306,0.010486055888222316,0.0013793743102271533,0.04694569877336691,0.0,0.016374306725077448,0.004981861504485037,0.0,0.03317273019183002,0.037161741557763826,0.0,0.011175626532114881,0.0,0.0,0.0,0.0,0.0,0.015795715959923,0.0,0.0,0.0,0.02109518921743869,0.0,0.044089296209669414,0.06072687887605435
KPN_00789,0.0,0.0,0.06464544059122983,0.009304883103877152,0.018016455234957516,0.07231150553283554,0.08079590210738749,0.16478504855079648,0.16932556592395498,0.027164100099886353,0.06424084543660241,0.0583935978810918,0.07357099436646379,0.12176402078970057,0.1238420114958522,0.07698181064315518,0.04758891358120699,0.04541876984918516,0.0012995494080149336,0.0462693459407075,0.0005993896188661492,0.00706223199278514,0.00640030818284536,0.0,0.02640221191927664,0.025611405347994165,0.0,0.006484066469125794,0.0,0.0,0.0,0.0,0.00012720959674132848,0.010755346874100348,0.0,0.0,0.0,0.012544103588226935,0.0,0.034915513695560715,0.04663237686220136
KPN_00790,0.040368778237502935,0.041686015003502025,0.02918709427358184,0.007072126555513774,0.011582006936758402,0.02449339761323555,0.03646657007557609,0.05626848262910814,0.05916466335988939,0.015568444914095135,0.01266354835406239,0.027192374581174756,0.040198292357909,0.052310833355390954,0.044582235603666656,0.04508934623384803,0.022231587797321643,0.02585735656365535,0.0014430061608477508,0.032435480210936486,0.000770643795685049,0.005216177429321548,0.004525932215012076,0.00020678333024488617,0.018476351057682767,0.02300437080659804,0.0002321582783750833,0.007339235439671211,0.00039409151963243745,0.0003043855410477869,0.0004715449264245771,0.0003675304394589449,0.0003475547910968439,0.0075827369723904916,0.00023496586014113322,0.000436431292293181,0.0003259841212047283,0.010403641468013609,0.0007654440339030405,0.018135066772712146,0.018528588774207388
KPN_00791,0.2624268436728179,0.30698502094181007,0.04949359465913197,0.05467705842582018,0.02917893189784763,0.06276293076934908,0.006241411438042525,0.027183623527505873,0.010543581061299134,0.04494130100714958,0.03955483714711362,0.01614062990867998,0.020951974912561417,0.03274450001338949,0.02287935693022503,0.04146281274899486,0.04042532910550875,0.023374874582607726,0.019834414244333277,0.0253800797908881,0.005041594925042377,0.0066226856388893855,0.012848469137151245,0.012120981750429216,0.016297133974456725,0.02194762913601271,0.014019622849393957,0.018605548271622373,0.008112637887012919,0.016042908516401,0.011287953964049038,0.015754575847212092,0.014380628805449618,0.006486208130739409,0.007945933904413303,0.012048766704991184,0.010918944770072395,0.011931878387140054,0.020581144724663998,0.03538918856692869,0.06063531536890319
KPN_00792,0.23600960247261243,0.2231409871354004,0.11733491838139638,0.14053582067235146,0.1366974395456759,0.16498764806688693,0.018868816128573943,0.04734573281766497,0.025038422041486527,0.11004098100146935,0.15566735652979657,0.01218511116640026,0.04735358943244175,0.08454792074410863,0.022648446683662626,0.10209789209967529,0.0869069201625823,0.14866806822805834,0.02325570727464252,0.10727684125257288,0.041242730031144696,0.025474664737836016,0.09829359995487043,0.09999756632256152,0.055153699434644224,0.09773840853146411,0.12509205314589103,0.11633537751136942,0.06005894362030587,0.11419705815861797,0.09225596209700392,0.1301625044047705,0.12840774821408424,0.06107125673692151,0.05935349812456339,0.07103295515944189,0.09766034638023033,0.07788741713456286,0.1367241412281983,0.09483969622476775,0.052527902463501024
KPN_00793,0.18400507838773816,0.17770611309347678,0.08595011207455079,0.08216882665712205,0.08372020503797332,0.11226432251383214,0.02117736659544427,0.042718935091246794,0.031106531700922507,0.06419901726759844,0.10534793814740638,0.016300039507333136,0.04256705369197243,0.06974126946636304,0.026267206759840123,0.07900520523203965,0.06160367869850844,0.08009881562266372,0.009439417301648512,0.059896236366019845,0.04153262738375349,0.01607549212631036,0.06645084859430668,0.06635735407682919,0.03566087518136938,0.063889060970108,0.10037030351231571,0.08989999905245616,0.06272520404431857,0.08956871494579995,0.07313348816642425,0.09433358088315522,0.10261627307289209,0.04218421730143387,0.048837543544820367,0.06090884367677875,0.07538578665837077,0.06333658154473622,0.10763246891772661,0.07015852904788734,0.0375724176902003
KPN_00794,0.18879734824255395,0.24628980202526254,0.24086421512619285,0.21147461599720802,0.08303159729090775,0.25081706009485255,0.026455979362401412,0.13745283696145622,0.06717047243264329,0.20324928882879245,0.2184553749648099,0.07237852607730223,0.0880000080285529,0.19347202450189693,0.09877570117020856,0.1943484846955485,0.1344755709245078,0.06596187222248938,0.017715270066884264,0.07284777236572786,0.02425298821461708,0.028075073130453043,0.07489947427197545,0.05550679806904052,0.038595645770458153,0.05017997580780151,0.062483489340670856,0.07760669685644588,0.05617595479851473,0.048791655653186515,0.053287457125700245,0.0755553485239237,0.08197764888844487,0.04425574509804459,0.03714043958391059,0.04383068647889865,0.05300519771346524,0.061464955690338774,0.1023797210304695,0.09952560957503996,0.07048807121171803
KPN_00795,0.23444107265485484,0.23055097473183842,0.7032560893391397,0.6027349589969732,0.39372288966082064,0.749551505731173,0.32362693598365605,0.3437145611805948,0.318416993809183,0.8589187727134387,1.5819700423054976,0.09829449096968425,0.3371857422290023,0.5756822625489201,0.1715632940911043,0.5993621393208847,0.6710309463408717,0.6238165557020214,0.016226635979812495,0.4170141083054425,0.49464654912809025,0.04419733260289555,0.5751410152513543,0.6989878915139678,0.09167015177734494,0.1706376663032846,0.6511551538465601,0.4018890538003665,0.606454505396241,0.9269267693250589,0.6133147319387201,1.0949891612229343,1.210724454396424,0.21703748602108944,0.41248691750837135,0.5347748437416395,0.6046127279163885,0.3569288886789435,1.09720352125097,0.5296117895952707,0.337268420036613
