KPN_00001	732.1819612302075
KPN_00002	43.768129623898346
KPN_00003	43.7072046484025
KPN_00004	47.353820644593114
KPN_00005	13.702955689374669
KPN_00006	50.56284424916544
KPN_00007	16.271145215539466
KPN_00008	336.2927832714326
KPN_00009	112.9959962982915
KPN_00010	21.74202302714114
KPN_00011	9.88273773960961
KPN_00012	7.708535436895496
KPN_00013	5.9296426437657646
KPN_00014	569.9045429841541
KPN_00015	200.87056627889052
KPN_00016	276.4171798078687
KPN_00017	58.503163207722444
KPN_00018	831.5845610894086
KPN_00019	0.0
KPN_00020	128.53873909888407
KPN_00021	131.9875494216334
KPN_00022	105.98792390204076
KPN_00023	94.47897279066785
KPN_00024	102.31907022523261
KPN_00025	90.98599204204517
KPN_00026	38.542677184477476
KPN_00027	21.42322503554083
KPN_00028	0.24914464889772125
KPN_00029	0.0
KPN_00030	1.5029048175443185
KPN_00031	0.805384399832362
KPN_00032	0.0
KPN_00033	0.0
KPN_00034	0.0
KPN_00035	0.0
KPN_00036	0.0
KPN_00037	0.0
KPN_00038	0.0
KPN_00039	111.99233825360523
KPN_00040	25.337120990580758
KPN_00041	17.347652199668214
KPN_00042	82.8629548936498
KPN_00043	30.95348046745651
KPN_00044	22.450656633550444
KPN_00045	36.68966385830067
KPN_00046	71.86810695447554
KPN_00047	66.70847974236486
KPN_00048	103.44413079270204
KPN_00049	66.84324434790499
KPN_00050	212.30608626629873
KPN_00051	144.4924414342922
KPN_00052	67.24558505430015
KPN_00053	175.72610495795112
KPN_00054	122.42195790357734
KPN_00055	9.448331685121273
KPN_00056	67.20261662934533
KPN_00057	14.419812792794017
KPN_00058	13.890906915736105
KPN_00059	16.559243769803885
KPN_00060	9.201169619636532
KPN_00061	9.113422825747783
KPN_00062	5.305469733895684
KPN_00063	37.42824080107469
KPN_00064	19.340826591970366
KPN_00065	17.2314401613706
KPN_00066	24.84487141242639
KPN_00067	91.0236302175629
KPN_00068	44.90200407779148
KPN_00069	213.9322051868433
KPN_00070	23.343276736850036
KPN_00071	20.5256860745738
KPN_00072	30.937265967473554
KPN_00073	102.49479960415434
KPN_00074	8.39789290681112
KPN_00075	4.323697761079204
KPN_00076	7.652562408989741
KPN_00077	30.235306549894744
KPN_00078	21.77588251404344
KPN_00079	29.240957542746013
KPN_00080	32.19433839983512
KPN_00081	10.351749022167352
KPN_00082	58.26518423874186
KPN_00083	48.26873737455669
KPN_00084	148.1525639651327
KPN_00085	120.14308624623446
KPN_00086	106.31811491847533
KPN_00087	46.17344681620883
KPN_00088	64.78310766151561
KPN_00089	42.43998263179126
KPN_00090	33.05154012253545
KPN_00091	24.309892279150507
KPN_00092	27.55460362934433
KPN_00093	20.718869002334497
KPN_00094	24.250079159378195
KPN_00095	23.140068853720063
KPN_00096	26.750993686044254
KPN_00097	19.587086711356225
KPN_00098	53.73298500229547
KPN_00099	288.9156611063996
KPN_00100	2923.1588000394304
KPN_00101	119.00751320005416
KPN_00102	124.64082541662852
KPN_00103	32.36408007856887
KPN_00104	39.68299307750936
KPN_00105	58.9377786971073
KPN_00106	49.27046061486529
KPN_00107	160.08331217867632
KPN_00108	4.3513546763952755
KPN_00109	3.4653755710319407
KPN_00110	7.823834043857607
KPN_00111	100.98300811111162
KPN_00112	98.87994515003018
KPN_00113	73.34031690973445
KPN_00114	17.11553002853525
KPN_00115	15.346542084636065
KPN_00116	44.43988195820076
KPN_00117	129.19779068051176
KPN_00118	249.83961657263075
KPN_00119	211.89339115636906
KPN_00120	1121.825970909496
KPN_00121	22.158138300387858
KPN_00122	12.343808616399551
KPN_00123	29.482271726932396
