gene_id,SRR8260120,SRR8260121,SRR2147296,SRR2147295,SRR2147294,SRR2147293,SRR2147292,SRR2147291,SRR2147290,SRR2147289,SRR2147288,SRR2147287,SRR2147286,SRR2147285,SRR2147284,SRR2147283,SRR2147282,average,stdev
KPN_00039,0.11199233825360518,0.11580454658992076,0.1063090465841984,0.07735946926605135,0.04766521959631752,0.1283564832882876,0.07749776206721969,0.11443219396263377,0.1229969824150853,0.13373543582607927,0.15465862090842153,0.06931669672559454,0.05793960907953996,0.05510638672259497,0.058640142510484015,0.05195757085148481,0.042731296416602484,0.0897941059449483,0.035454047924877136
KPN_00040,0.025337120990580747,0.029487112500866487,0.6108530681409146,0.5437837238205948,0.4083588169644097,0.3287619215506679,1.1612607883174726,0.37351942046836695,0.44787749790043424,0.5623220865893989,0.6714782580014196,0.010424401623876171,0.009676994819963865,0.01611040660424617,0.07988318993947298,0.07205040068423615,0.13831200880393113,0.32291160104240313,0.3220504735633866
KPN_00041,0.017347652199668207,0.017667849535950093,0.6997902939551511,0.5764217372044645,0.5424494588409786,0.26724409230401946,0.7395631603484989,0.43427673461126015,0.5668236901662752,0.6136612208165043,0.6438955482733106,0.028364295049100045,0.020700015141712123,0.03276220135717358,0.058681557938974234,0.04891320227545448,0.0826494248244224,0.3171301255789952,0.28956115117821934
KPN_00042,0.08286295489364975,0.15516536665614328,0.07970104764646485,0.10307398051382824,0.08309310840983601,0.08606658721182185,0.1550799073620684,0.03357041459583519,0.01647580062158685,0.021413841666587937,0.022652557075399198,0.02732598064314827,0.031017962802694598,0.028729558840988212,0.020477118292680858,0.020384365527010295,0.02897195802194984,0.05859191239892315,0.04643415413088587
KPN_00043,0.030953480467456496,0.0339256338374749,0.04690827561102723,0.05397630399515679,0.04388369565539822,0.04826134258801268,0.10055987680815837,0.03786058428839767,0.03671102392071442,0.03755943136207687,0.04066469814613441,0.03970329359159507,0.044146227049723735,0.040547782168070125,0.05128672746698967,0.05562431819516725,0.03487185045277165,0.045732032094372085,0.015794094009601717
KPN_00044,0.022450656633550434,0.029442122391634976,0.025875363742451054,0.025643083328888792,0.025083033542222077,0.019532180074772913,0.041210638112768996,0.024954968916750225,0.027631636171834617,0.027663472260941242,0.033104781963887255,0.058407205927899046,0.04698868593922551,0.05379067357459161,0.016002071489183617,0.01480256740689482,0.0073602870348088816,0.029408436971312124,0.013679323616336213
KPN_00045,0.03668966385830065,0.03937974965556895,0.09032614220706638,0.08045842814278058,0.05371289868888138,0.1664895372726185,0.21793837572226857,0.10207396035937259,0.06448081736259124,0.06403516255912212,0.06079784515058034,0.10224398569464595,0.14682553735006987,0.13174307928145937,0.09542994646536293,0.09532322018014631,0.09777043642064853,0.09680698743361672,0.04730695931444429
KPN_00046,0.0718681069544755,0.11676675902650335,0.10363589561322543,0.1033083570988575,0.13172628063868816,0.0564704268625976,0.10032917771632226,0.09624635785659615,0.08704354650903937,0.08935503191036497,0.09293151506904053,0.16271969243639794,0.17187953972371314,0.143970805627824,0.08955113089768665,0.07364865940984808,0.05165466804500794,0.10253564419977577,0.033919778041801955
KPN_00047,0.06670847974236482,0.10463492234621198,0.13104968008312734,0.1392588643075045,0.16641756654146275,0.12330831671993725,0.16797268693321488,0.15038334435314726,0.1437244140204595,0.14548851141240737,0.14198299166901998,0.2404077118684621,0.2563768653877041,0.20581579412475856,0.1337118251817945,0.1176643186208567,0.08917145344609723,0.1484751615740312,0.04903798943896278
KPN_00048,0.10344413079270198,0.1378074104420057,0.15694910947854154,0.14219013220329987,0.20097873824031634,0.10596555910915365,0.1838113673059897,0.1548750830040984,0.1325965330739961,0.1494349611420514,0.15752857469847473,0.21904868922362647,0.2406973788290202,0.20113831153747164,0.09842880281855525,0.09128448487382262,0.06177459155878403,0.14929140343128883,0.04872195366624862
KPN_00049,0.06684324434790495,0.08227938101133046,0.09188589619129106,0.08420303423244459,0.11358044485339427,0.03062753401487357,0.08713952811195892,0.07791671203991175,0.07686653897473043,0.07391418664438712,0.0821081646719989,0.10790835135503335,0.1147246873358923,0.09136474580175424,0.049943503652378034,0.046793398770551005,0.03580303820313187,0.07728837589488041,0.024946713611399603
KPN_00050,0.21230608626629863,0.3049419463191212,0.20033571676459108,0.17993359520623245,0.2164522018269299,0.10836565753488478,0.2394638834010649,0.18723293089017357,0.1907105417744259,0.15871691482081482,0.1720779660353002,0.27015853705912773,0.2930170515266896,0.23098174239779437,0.16987981289182358,0.15289281277941863,0.11082064585011504,0.1998992966673415,0.055979088861448006
KPN_00051,0.14449244143429213,0.2124625724500867,0.167887075688282,0.15866138093902024,0.16323525213718812,0.16365017459213366,0.23299257137427576,0.19680667159333468,0.19951370379236882,0.21882371150343716,0.22383503715499822,0.23855900528091378,0.2462965043151005,0.2383681613837805,0.12654188266736632,0.12971178256214816,0.08832242742596623,0.1853035503702761,0.046710410577392274
KPN_00052,0.06724558505430013,0.06306672450313201,0.03782093360834458,0.03176974849280152,0.03999164937186801,0.03493076887987045,0.040559831897818435,0.05658142155266215,0.04786752313870214,0.03864321998103354,0.05620929535168931,0.08647299385468162,0.08625257987083165,0.08093172167342784,0.05009216083344178,0.04546021782701398,0.034470705663201394,0.05284512244440121,0.018210656624473992
KPN_00053,0.17572610495795105,0.16225132905298795,0.015987992777627538,0.01650562944057906,0.019652314886450466,0.028771973915196664,0.02355060536225683,0.029717414486919808,0.011443382277622153,0.015738842459241533,0.013874864818101655,0.212962024590775,0.1665878094443876,0.1804203898993954,0.016555770699797707,0.01613270951510215,0.011662139999820676,0.06573772344613019,0.07657421277797717
KPN_00054,0.12242195790357728,0.14435094726276146,0.004463798356507318,0.005377712944166912,0.005673830584692315,0.0319282690074852,0.021242461782339277,0.020196268940002114,0.002725606634539853,0.003701479362063532,0.004227203587080293,0.08060416063826814,0.06433991122562488,0.07344839245260672,0.00469069436769779,0.004583661528790368,0.002259216191099831,0.03507268075113549,0.04540840528186507
KPN_00055,0.00944833168512127,0.006575225810147967,0.005616634948281801,0.005907736129579798,0.008940014249198797,0.014774764138029417,0.01853708399169451,0.01868868441417629,0.0031147842029595435,0.0033838313248079903,0.004246020902358971,2.035768152831334,2.211301750283106,1.6028855166348746,0.0031641575972569764,0.002934209137195426,0.0021242322776693816,0.3504359488563407,0.7712413182334452
KPN_00056,0.0672026166293453,0.0934285347543794,0.051850187568973805,0.05222207411531419,0.08508849976028103,0.05407850563142806,0.15932815694556263,0.12717534381597495,0.053913336364220646,0.054898390730710636,0.05522909153621138,0.9454151116144854,1.228368767658563,0.7296590986923351,0.023465713003745673,0.021314956127156417,0.02294973011652475,0.22503459500383602,0.36700637925766316
KPN_00057,0.014419812792794012,0.01936793442837662,0.07439480287403209,0.07386166508064523,0.09798449410070653,0.02860735995392942,0.09017191704434449,0.06705745374773507,0.036795488117164994,0.04309304531218285,0.04068634601984038,0.3436570389036489,0.3744505179554923,0.2713707255073567,0.02178020763857873,0.0167914196763379,0.017979691674061857,0.09602764240160165,0.11612473854818424
KPN_00058,0.0138909069157361,0.023483243069954918,0.08600659077798553,0.08047148355686609,0.08813911085570496,0.03597728418132976,0.08093660957490308,0.04290189909090808,0.03169306955598324,0.034820965081653,0.03689932229486742,0.08543471000394141,0.08203998042975437,0.09097035654528966,0.02450542292798371,0.020929713844212244,0.02484742242388411,0.05199694653711516,0.02920671412796367
KPN_00059,0.016559243769803878,0.020530786427784862,0.02522606838774894,0.025226711542774612,0.04562975905929696,0.01731916693469443,0.03223423584530653,0.022907772484495704,0.013339791771020132,0.0154332348571511,0.017378488443340605,0.025856513312408645,0.027494057971986056,0.027808927592664918,0.008123661030076609,0.007107550616982992,0.00514188549368845,0.020783403267130907,0.010093537418985134
KPN_00060,0.009201169619636528,0.08831380225411643,0.001968265962918718,0.0020241113998183792,0.0018797164895496545,0.0024113483486070775,0.007062455655807048,0.004479734937401932,0.0018636822488485288,0.002373013372896303,0.002719980683314559,0.006436879912096754,0.00482798750520869,0.007334699283671063,0.002052732318567936,0.0016947177955247267,0.0008005949665961577,0.008673228985563556,0.020668819270610973
KPN_00061,0.009113422825747779,0.14829255948069905,0.0023505880309339206,0.0022624798081802245,0.0023261960549317085,0.0059181515557829596,0.00981131564160021,0.005980876382713769,0.0025650947075524437,0.0026261380105613813,0.0030423023617088744,0.00831900444309888,0.00769085881867655,0.01076357995579628,0.0022374876824777356,0.0020956199785155403,0.0008719128445253637,0.013309858151970744,0.03493061038122857
KPN_00062,0.005305469733895682,0.06489234021243319,0.0012930338169448176,0.0010511174988530531,0.0012927173050937975,0.004596509401824345,0.0073889268780453436,0.00393081685826437,0.0008006931143201087,0.001162303784666902,0.0016861677823041508,0.005668560785109002,0.005685618782742135,0.005760466568623699,0.0010154514962135799,0.0007883198567653867,0.00034999369299928187,0.006627559268770521,0.015191120150266357
KPN_00063,0.03742824080107467,0.04372178950483088,0.017272348119040857,0.016393866798529003,0.007785492410617009,0.7124502563866543,0.7107219166451404,0.27090492497933244,0.013671409026423132,0.012474650898365325,0.01783286408063341,0.18558632876153622,0.20055756852370077,0.23015027635411284,0.0065862134817030816,0.005745477679473588,0.003037087603777701,0.14660710070911445,0.23089901359333212
KPN_00064,0.019340826591970357,0.03452810783649256,0.02262534673493244,0.022012211473024876,0.018062900641766213,0.186623291255009,0.19274075446740363,0.13017593395004695,0.0099461097794451,0.011882663361950029,0.014676126542711198,0.09656965661304474,0.10512540460299821,0.13551599435752731,0.018073419863506683,0.015814068220396084,0.010144112727791013,0.06140334876588332,0.0649963776338354
KPN_00065,0.01723144016137059,0.020146314771833835,0.007292235029509025,0.006158834686626864,0.0061693259144193794,0.007052678674302068,0.014756088155057414,0.009459704456558369,0.0036955066814774243,0.004944723215375985,0.007135970360748465,0.011081236311765011,0.010211674996771884,0.011317704997965052,0.002598778009621577,0.002825007179015014,0.0020284780350223633,0.008476805978672963,0.005186630131339573
KPN_00066,0.02484487141242638,0.035959483629055364,0.010144520837337287,0.008337680477464164,0.010109164286442091,0.004167097332415956,0.011180875393153492,0.0075153027434205705,0.004965191937962685,0.0058211217164252345,0.008515047392268972,0.005890502463658407,0.005506602955661487,0.006984768316194008,0.004686616356720126,0.00351601835556672,0.0027029950206783303,0.009461638860403018,0.0084721339032871
KPN_00067,0.09102363021756285,0.11346121939716479,0.029944256758926875,0.03080598813382119,0.0310153220775693,0.02979093455726272,0.045964343496354955,0.027982379780033605,0.025046071197939983,0.026059002578593386,0.026135289064778952,0.0179633194176607,0.017074589957445367,0.01709834054929297,0.031395250633647204,0.032325458760737794,0.02863880793109715,0.03657201202999352,0.02593101551168594
KPN_00068,0.04490200407779146,0.08614191927576234,0.014861333850707922,0.013347401259671923,0.015024110782414992,0.05136579698437429,0.05456452827511036,0.035088305932614604,0.013576970199340973,0.014622215784599305,0.01691906825041462,0.02651248218866518,0.028624601475326184,0.026441748121844185,0.013073868156051972,0.011263301214372093,0.007707928941681149,0.02788456381004374,0.020846149487108223
KPN_00069,0.2139322051868432,0.15465259280731267,0.2643691967036089,0.24051206044900744,0.20050309221862983,1.4481265825102827,0.665831850389612,1.2436118353036896,0.4257803384384578,0.413315996202884,0.4479114857009606,2.396557098908528,2.664796659084075,2.399275136350612,3.5068916083940755,3.29153414311768,1.393844557921978,1.257143908216955,1.164227019434933
KPN_00070,0.023343276736850025,0.031902581999448267,0.020200362095649748,0.01818113226976104,0.01994878866884089,0.03193724055841212,0.04092396358604087,0.02972841360398507,0.019794350028698383,0.020457707048931222,0.022611594042713123,0.014882007098954927,0.019433851612527454,0.021266835690889503,0.023797783486491045,0.022467115917813522,0.014751065477356901,0.023272239407256715,0.006765612643459051
KPN_00071,0.020525686074573793,0.02159604958171766,0.0044926263970987,0.00429935324626435,0.0043657931370185525,0.004580963512887291,0.009495801952258028,0.005526223885912345,0.0053942476560275305,0.005325482339140629,0.005155243403901555,0.004547779807057757,0.003705849797215603,0.004252192769633929,0.0034451736458683243,0.002755320094902689,0.0025007464134427174,0.0065861490420542025,0.005656565136902881
KPN_00072,0.03093726596747354,0.034413813611084046,0.009833130150017683,0.009937777708807294,0.009932950011667071,0.01871012765474388,0.01871992241437774,0.017018439671846523,0.01779466804233151,0.018537510735904643,0.019676229700466192,0.016436452494300206,0.017481943608604042,0.016352001869969573,0.02420988377323736,0.02038918224854314,0.01892351437208953,0.018782636119733173,0.0065135787508096375
KPN_00073,0.1024947996041543,0.10712566790296409,0.02841468165327615,0.023435414801022174,0.017622342089528013,0.04523538792715089,0.051288714248736336,0.03912132158401573,0.04170797921663534,0.04909799861517389,0.045393600701874176,0.0803951671748357,0.0629468987606188,0.05696820902698126,0.027575201961185576,0.022261212361475387,0.015021348383669343,0.04800623211842924,0.027432582478982327
KPN_00074,0.008397892906811116,0.0072571392497061534,0.006116916776990503,0.004825960184788649,0.005018750430226171,0.007877071272116454,0.011104915892160649,0.008710133978473514,0.011596245103946402,0.01280163146443817,0.01123860150468433,0.007858009243338895,0.0075776413415084955,0.007674132047301716,0.0045656375964631905,0.0045440784847036635,0.003465008903045804,0.007684103904747288,0.0027700215921138767
KPN_00075,0.004323697761079202,0.0022035031781693255,0.004395026628700569,0.0028393784914118934,0.004281576448418658,0.006895786458030518,0.010156559084432432,0.009794975994081207,0.012469127144880859,0.012830360439896962,0.01166337016084542,0.007636480259351149,0.006637588747901725,0.006990347204625474,0.0013737516285800804,0.0017702455116866956,0.0011704171270917078,0.006319540721716699,0.003958753839126878
KPN_00076,0.007652562408989738,0.003142290246491782,0.0031075846398967173,0.0029615317236280714,0.004491357983879706,0.007824908377652977,0.01021805664758922,0.005633863484083462,0.006749205233538969,0.005904236662607452,0.006142823631698013,0.004425203899879657,0.0052645477126609915,0.00387076115755494,0.0021774706246520054,0.002338731433468789,0.0018111132282683318,0.004924485240972991,0.0023193820314443476
KPN_00077,0.03023530654989473,0.019298573803712114,0.34483800860154207,0.2699082409183558,0.25240311912150903,0.36109265069534113,0.21263674714755468,0.40899743808835254,0.3740465630337478,0.3536144344461251,0.37170058646634524,0.6314167836004757,1.0714448331823343,0.6011896342716369,0.21071445772240205,0.26173847818572354,0.1581020929083347,0.34902223227902285,0.24722047382005383
